"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","tax_pc","sales","sales_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","prov","year_n","lbuss","lnsas","did","day","date_yr_m","month_short","year_short","my","my_Apr20","my_Apr21","my_Aug20","my_Aug21","my_Dec20","my_Dec21","my_Feb20","my_Feb21","my_Jan20","my_Jan21","my_Jul20","my_Jul21","my_Jun20","my_Jun21","my_Mar20","my_Mar21","my_May20","my_May21","my_Nov20","my_Nov21","my_Oct20","my_Oct21","my_Sep20","my_Sep21","t0120","t0220","t0320","t0420","t0520","t0620","t0720","t0820","t0920","t1020","t1120","t1220","t0121","t0221","t0321","t0421","t0521","t0621","t0721","t0821","t0921","t1021","t1121","t1221","treatment"
"308","LOS RIOS","COSTA","2021","August","August-2021",20,8,0,24,5,51.88,0,370,0.550100326,0.001484952,"provax",0,"provax",0,0,0,273,8,73,13049,172,1.415656736,0.018659894,-66,7.55653243,68141,110.8955318,22950.19119,336.8044377,26.35483871,55.06451613,20.25806452,9.870967742,-4.677419355,5.290322581,0,"LOS RIOS",2,3.2188758248682,1.79175946922805,0,"01",Aug 2021,"Aug",21,"Aug21",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","LOS RIOS","COSTA","2021","September","September-2021",21,9,1,17,3,57.21,0,338,-27.36833329,-0.074906145,"provax",0,"provax",0,0,0,318,6,73,13126,77,1.424010293,0.008353557,-57,8.88533018,69084,128.6163248,24074.76096,348.4853361,29.93333333,58.36666667,22.4,16.6,-2.666666667,5.066666667,0,"LOS RIOS",2,2.89037175789616,1.38629436111989,0,"01",Sep 2021,"Sep",21,"Sep21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","LOS RIOS","COSTA","2021","October","October-2021",22,10,1,16,5,63.45,0,367,19.78984811,0.056833059,"provax",0,"provax",0,0,0,284,9,120,13187,61,1.430628046,0.006617753,-95,7.46083937,69536,107.2946297,27491.71388,395.359438,34.58064516,62.83870968,28.4516129,20,0.387096774,4.225806452,0,"LOS RIOS",2,2.83321334405622,1.79175946922805,0,"01",Oct 2021,"Oct",21,"Oct21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","LOS RIOS","COSTA","2021","November","November-2021",23,11,1,32,12,69.96,0,356,10.81776247,0.031339279,"provax",0,"provax",0,0,0,289,15,107,13334,147,1.446575747,0.0159477,-55,7.43242156,70183,105.9005964,27284.08123,388.756269,36.06666667,66.06666667,29.23333333,22.46666667,-0.4,4.4,0,"LOS RIOS",2,3.49650756146648,2.56494935746154,0,"01",Nov 2021,"Nov",21,"Nov21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","LOS RIOS","COSTA","2021","December","December-2021",24,12,1,25,10,75.01,0,381,41.74039854,0.122672214,"provax",0,"provax",0,0,0,322,13,106,13805,471,1.49767348,0.051097733,272,6.20839191,70632,87.89772214,50386.12539,713.3611591,48.35483871,87.58064516,34.51612903,31.80645161,6.967741935,15.47648903,0,"LOS RIOS",2,3.25809653802148,2.39789527279837,0,"01",Dec 2021,"Dec",21,"Dec21",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","MANABI","COSTA","2020","January","January-2020",1,1,0,35,35,0,0,626,-28.36675344,-0.043349931,"provax",0,"provax",0,0,0,214,13,149,,,,,-690,25.76456457,151579,169.9744989,40875.50306,269.6646835,,,,,,0,0,"MANABI",1,3.58351893845611,3.58351893845611,0,"01",Jan 2020,"Jan",20,"Jan20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","MANABI","COSTA","2020","February","February-2020",2,2,0,25,24,0,0,543,-74.3548968,-0.12044109,"provax",0,"provax",0,0,0,203,27,151,,,,,181,19.19151389,153106,125.347889,45047.62356,294.22507,,,,,,0,0,"MANABI",1,3.25809653802148,3.2188758248682,0,"01",Feb 2020,"Feb",20,"Feb20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","MANABI","COSTA","2020","March","March-2020",3,3,0,14,14,0,0,634,-29.42029263,-0.044346386,"provax",0,"provax",0,0,0,208,12,152,54,54,0.003456931,0.003456931,145,24.408966,154258,158.2346847,49856.24787,323.2004037,-43.03225806,-29,-40.90322581,-50.22580645,-43.35483871,16.03225806,0,"MANABI",1,2.70805020110221,2.70805020110221,0,"01",Mar 2020,"Mar",20,"Mar20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","MANABI","COSTA","2020","April","April-2020",4,4,0,0,0,0,0,1880,1268.855628,2.076196209,"provax",0,"provax",0,0,0,196,16,140,612,558,0.039178556,0.035721625,240,28.82353888,156189,184.5426943,56472.92113,361.5678513,-80.6,-65.93333333,-75.53333333,-90.7,-72.4,29.56666667,0,"MANABI",1,0,0,0,"01",Apr 2020,"Apr",20,"Apr20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","MANABI","COSTA","2020","May","May-2020",5,5,0,9,9,0,0,1373,804.6460975,1.415748346,"provax",0,"provax",0,0,0,187,14,140,2235,1623,0.143078551,0.103899995,-68,21.16401346,156663,135.0926094,50967.89752,325.3346197,-69.16129032,-53.80645161,-64.58064516,-85.70967742,-55.93548387,25.12903226,0,"MANABI",1,2.30258509299405,2.30258509299405,0,"01",May 2020,"May",20,"May20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318","MANABI","COSTA","2020","June","June-2020",6,6,0,34,28,0,0,842,285.5991045,0.513297349,"provax",0,"provax",0,0,0,206,24,170,4445,2210,0.284556671,0.14147812,69,23.30901316,158690,146.8839445,68905.22319,434.2127619,-49.93333333,-32.76666667,-49.23333333,-77.06666667,-38.53333333,20.2,0,"MANABI",1,3.55534806148941,3.36729582998647,0,"01",Jun 2020,"Jun",20,"Jun20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","MANABI","COSTA","2020","July","July-2020",7,7,0,64,40,0,0,879,284.0733578,0.476691824,"provax",0,"provax",0,0,0,265,16,169,6488,2043,0.41534391,0.130787239,89,22.47558446,160109,140.3767712,49997.6387,312.2725063,-39.16129032,-21.77419355,-40.25806452,-64.41935484,-32.48387097,17.83870968,0,"MANABI",1,4.17438726989564,3.71357206670431,0,"01",Jul 2020,"Jul",20,"Jul20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","MANABI","COSTA","2020","August","August-2020",8,8,0,58,38,0,0,850,244.8462046,0.404601618,"provax",0,"provax",0,0,0,252,21,184,8482,1994,0.542994304,0.127650394,274,22.06466202,162832,135.505687,51073.75166,313.6591804,-35.12903226,-17.12903226,-36,-58.93548387,-28.4516129,15.67741935,0,"MANABI",1,4.07753744390572,3.66356164612965,0,"01",Aug 2020,"Aug",20,"Aug20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","MANABI","COSTA","2020","September","September-2020",9,9,0,60,42,0,0,713,109.8970014,0.182219292,"provax",0,"provax",0,0,0,237,11,191,9751,1269,0.624232193,0.081237889,-62,23.1229281,199243,116.0539045,41491.88714,208.2476531,-28.86666667,-10.16666667,-31.53333333,-44.16666667,-27.36666667,13.56666667,0,"MANABI",1,4.11087386417331,3.76120011569356,0,"01",Sep 2020,"Sep",20,"Sep20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","MANABI","COSTA","2020","October","October-2020",10,10,0,67,35,0,0,759,139.8142548,0.225803413,"provax",0,"provax",0,0,0,231,8,146,11196,1445,0.716737118,0.092504925,-146,22.80847321,166460,137.020745,46657.64543,280.2934364,-24.38709677,-2.129032258,-27.93548387,-35.96774194,-24.48387097,11.06451613,0,"MANABI",1,4.21950770517611,3.58351893845611,0,"01",Oct 2020,"Oct",20,"Oct20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","MANABI","COSTA","2020","November","November-2020",11,11,0,56,35,0,0,777,161.8349415,0.26307564,"provax",0,"provax",0,0,0,254,20,177,12905,1709,0.826142596,0.109405478,-11,23.86157131,167664,142.3177982,43436.22223,259.067076,-25.66666667,-5.3,-34.76666667,-40.03333333,-23.63333333,11.96666667,0,"MANABI",1,4.04305126783455,3.58351893845611,0,"01",Nov 2020,"Nov",20,"Nov20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","MANABI","COSTA","2020","December","December-2020",12,12,0,39,18,0,0,732,101.6150145,0.161195169,"provax",0,"provax",0,0,0,282,13,188,14960,2055,0.957698042,0.131555446,1680,24.37876293,166555,146.3706459,84655.47415,508.2733881,-19.29032258,8.451612903,-30.67741935,-32.29032258,-20.74193548,16.43302181,0,"MANABI",1,3.68887945411394,2.94443897916644,0,"01",Dec 2020,"Dec",20,"Dec20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","MANABI","COSTA","2021","January","January-2021",13,1,0,57,24,0.06,61.82,781,126.6332466,0.193520294,"provax",0,"provax",0,0,0,214,13,149,17591,2631,1.126127424,0.168429382,-690,25.76456457,151579,169.9744989,40875.50306,269.6646835,-30.29032258,-9.483870968,-39.58064516,-40.87096774,-26.5483871,10.61290323,0,"MANABI",2,4.06044301054642,3.2188758248682,0,"01",Jan 2021,"Jan",21,"Jan21",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","MANABI","COSTA","2021","February","February-2021",14,2,0,49,25,0.43,51.73,869,273.9332031,0.459567962,"provax",0,"provax",0,0,0,203,27,151,20529,2938,1.314210101,0.188082677,181,19.19151389,153106,125.347889,45047.62356,294.22507,-24.25,1.142857143,-32.89285714,-32.92857143,-28.35714286,6.214285714,0,"MANABI",2,3.91202300542815,3.25809653802148,0,"01",Feb 2021,"Feb",21,"Feb21",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","MANABI","COSTA","2021","March","March-2021",15,3,0,86,36,1.69,6.46,1148,485.5797074,0.731933757,"provax",0,"provax",0,0,0,208,12,152,25118,4589,1.607985256,0.293775155,145,24.408966,154258,158.2346847,49856.24787,323.2004037,-21.48387097,7.548387097,-34.29032258,-32.22580645,-27.03225806,5.612903226,0,"MANABI",2,4.46590811865458,3.61091791264422,0,"01",Mar 2021,"Mar",21,"Mar21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","MANABI","COSTA","2021","April","April-2021",16,4,0,43,18,6.32,1.11,1190,578.8556281,0.947166749,"provax",0,"provax",0,0,0,196,16,140,28739,3621,1.839791713,0.231806458,240,28.82353888,156189,184.5426943,56472.92113,361.5678513,-25.66666667,7.5,-38.66666667,-35.5,-30.86666667,8.466666667,0,"MANABI",2,3.78418963391826,2.94443897916644,0,"01",Apr 2021,"Apr",21,"Apr21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","MANABI","COSTA","2021","May","May-2021",17,5,0,80,33,11.51,76.08,860,292.6460975,0.514901184,"provax",0,"provax",0,0,0,187,14,140,30770,2031,1.969810746,0.130019032,-68,21.16401346,156663,135.0926094,50967.89752,325.3346197,-19.90322581,9.580645161,-33.12903226,-34.38709677,-29.25806452,9.161290323,0,"MANABI",2,4.39444915467244,3.52636052461616,0,"01",May 2021,"May",21,"May21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","MANABI","COSTA","2021","June","June-2021",18,6,0,56,24,19.43,0.03,687,130.5991045,0.234721233,"provax",0,"provax",0,0,0,206,24,170,32072,1302,2.053161204,0.083350458,69,23.30901316,158690,146.8839445,68905.22319,434.2127619,0.933333333,29.6,-14.9,-15.13333333,-17.93333333,3.733333333,0,"MANABI",2,4.04305126783455,3.2188758248682,0,"01",Jun 2021,"Jun",21,"Jun21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","MANABI","COSTA","2021","July","July-2021",19,7,0,66,28,60.03,0.03,583,-11.9266422,-0.020013608,"provax",0,"provax",0,0,0,265,16,169,32709,637,2.093940191,0.040778987,89,22.47558446,160109,140.3767712,49997.6387,312.2725063,10.4516129,37.4516129,-5.935483871,-2.774193548,-13.4516129,3,0,"MANABI",2,4.20469261939097,3.36729582998647,0,"01",Jul 2021,"Jul",21,"Jul21",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","MANABI","COSTA","2021","August","August-2021",20,8,0,77,25,64.43,0.03,628,22.84620456,0.037752725,"provax",0,"provax",0,0,0,252,21,184,33268,559,2.129725833,0.035785642,274,22.06466202,162832,135.505687,51073.75166,313.6591804,20.35483871,44.41935484,3.838709677,8.129032258,-11.90322581,2.35483871,0,"MANABI",2,4.35670882668959,3.25809653802148,0,"01",Aug 2021,"Aug",21,"Aug21",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","MANABI","COSTA","2021","September","September-2021",21,9,1,53,16,66.8,0.03,546,-55.10299856,-0.091365818,"provax",0,"provax",0,0,0,237,11,191,33583,315,2.149891267,0.020165433,-62,23.1229281,199243,116.0539045,41491.88714,208.2476531,20.36666667,41.76666667,0.233333333,6.433333333,-9.133333333,1.8,0,"MANABI",2,3.98898404656427,2.83321334405622,0,"01",Sep 2021,"Sep",21,"Sep21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","MANABI","COSTA","2021","October","October-2021",22,10,1,62,33,75.22,0.03,594,-24.18574519,-0.039060565,"provax",0,"provax",0,0,0,231,8,146,33942,359,2.172873459,0.022982192,-146,22.80847321,166460,137.020745,46657.64543,280.2934364,26.74193548,46.70967742,6.741935484,10.4516129,-4.741935484,1.064516129,0,"MANABI",2,4.14313472639153,3.52636052461616,0,"01",Oct 2021,"Oct",21,"Oct21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","MANABI","COSTA","2021","November","November-2021",23,11,1,62,21,82.97,0.03,645,30.83494147,0.050124663,"provax",0,"provax",0,0,0,254,20,177,35024,1082,2.242140122,0.069266663,-11,23.86157131,167664,142.3177982,43436.22223,259.067076,28.03333333,48.66666667,4.4,10.4,-7.066666667,2.3,0,"MANABI",2,4.14313472639153,3.09104245335832,0,"01",Nov 2021,"Nov",21,"Nov21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","MANABI","COSTA","2021","December","December-2021",24,12,1,55,16,85.99,0.03,700,72.61501454,0.115191536,"provax",0,"provax",0,0,0,282,13,188,37094,2070,2.374655827,0.132515705,1680,24.37876293,166555,146.3706459,84655.47415,508.2733881,39.51612903,67.93548387,8.387096774,12.93548387,-0.580645161,0.838709677,0,"MANABI",2,4.02535169073515,2.83321334405622,0,"01",Dec 2021,"Dec",21,"Dec21",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","MORONA SANTIAGO","ORIENTE","2020","January","January-2020",1,1,0,12,12,0,0,49,-11.45846953,-0.189526292,"antivax",1,"antivax",1,1,0,30,1,11,,,,,4,1.67954132,17089,98.28201299,1955.586686,114.4354079,,,,,,0,0,"MORONA SANTIAGO",1,2.56494935746154,2.56494935746154,0,"01",Jan 2020,"Jan",20,"Jan20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"338","MORONA SANTIAGO","ORIENTE","2020","February","February-2020",2,2,0,14,14,0,0,48,-14.61770059,-0.233443586,"antivax",1,"antivax",1,1,0,15,4,11,,,,,-7,0.79794106,17140,46.55432089,1676.348479,97.80329516,,,,,,0,0,"MORONA SANTIAGO",1,2.70805020110221,2.70805020110221,0,"01",Feb 2020,"Feb",20,"Feb20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"339","MORONA SANTIAGO","ORIENTE","2020","March","March-2020",3,3,0,4,4,0,0,48,-18.24963595,-0.275467717,"antivax",1,"antivax",1,1,0,6,1,6,10,10,0.005088152,0.005088152,-23,1.21900603,17165,71.01695485,1698.479364,98.95015229,-70,,-30.90322581,-36.25806452,-37.22580645,0,0,"MORONA SANTIAGO",1,1.6094379124341,1.6094379124341,0,"01",Mar 2020,"Mar",20,"Mar20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"340","MORONA SANTIAGO","ORIENTE","2020","April","April-2020",4,4,0,0,0,0,0,32,-40.38421213,-0.550311994,"antivax",1,"antivax",1,1,0,6,2,5,61,51,0.031037729,0.025949576,-5,2.239938,17101,130.9828665,1141.586657,66.75554979,-68.92857143,,-64.73333333,-73,-65.43333333,0,0,"MORONA SANTIAGO",1,0,0,0,"01",Apr 2020,"Apr",20,"Apr20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"341","MORONA SANTIAGO","ORIENTE","2020","May","May-2020",5,5,0,1,1,0,0,52,3.00779193,0.061393271,"antivax",1,"antivax",1,1,0,9,1,3,105,44,0.053425598,0.02238787,15,1.14092722,17132,66.59626547,1497.718218,87.42226348,-58.96551724,,-54.87096774,-67.03225806,-47.67741935,0,0,"MORONA SANTIAGO",1,0.693147180559945,0.693147180559945,0,"01",May 2020,"May",20,"May20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"342","MORONA SANTIAGO","ORIENTE","2020","June","June-2020",6,6,0,3,3,0,0,73,11.12655061,0.179827547,"antivax",1,"antivax",1,1,0,15,1,12,780,675,0.396875875,0.343450276,-3,0.82324772,17270,47.66923683,3244.220299,187.8529415,-45.31818182,,-38.33333333,-52.76666667,-32.83333333,0,0,"MORONA SANTIAGO",1,1.38629436111989,1.38629436111989,0,"01",Jun 2020,"Jun",20,"Jun20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"343","MORONA SANTIAGO","ORIENTE","2020","July","July-2020",7,7,0,13,11,0,0,77,16.19333422,0.266308537,"antivax",1,"antivax",1,1,0,10,0,5,2011,1231,1.023227415,0.62635154,-7,1.06707948,17467,61.09117078,1815.477594,103.9375734,-39.43478261,,-31.90322581,-54.61290323,-31.19354839,0,0,"MORONA SANTIAGO",1,2.63905732961526,2.484906649788,0,"01",Jul 2020,"Jul",20,"Jul20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"344","MORONA SANTIAGO","ORIENTE","2020","August","August-2020",8,8,0,9,8,0,0,72,20.92301712,0.409636904,"antivax",1,"antivax",1,1,0,7,1,14,2467,456,1.255247157,0.232019742,48,1.84019469,17502,105.1419661,2241.093361,128.0478437,-29.42857143,,-22.0625,-44.5625,-26.6875,0,0,"MORONA SANTIAGO",1,2.30258509299405,2.19722457733622,0,"01",Aug 2020,"Aug",20,"Aug20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"345","MORONA SANTIAGO","ORIENTE","2020","September","September-2020",9,9,0,6,5,0,0,56,4.923017119,0.096384258,"antivax",1,"antivax",1,1,0,25,0,13,2714,247,1.380924517,0.12567736,-30,1.33241244,17772,74.97256583,2355.570539,132.5439196,,,-14.65,-15.1,-24.2,11.5,0,"MORONA SANTIAGO",1,1.94591014905531,1.79175946922805,0,"01",Sep 2020,"Sep",20,"Sep20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"346","MORONA SANTIAGO","ORIENTE","2020","October","October-2020",10,10,0,8,6,0,0,53,-6.373694721,-0.10918779,"antivax",1,"antivax",1,1,0,17,0,15,2996,282,1.52441041,0.143485893,19,1.02847888,17821,57.71162561,2299.821243,129.0511892,,,-12.41935484,-18.74193548,-24.16129032,7.863636364,0,"MORONA SANTIAGO",1,2.19722457733622,1.94591014905531,0,"01",Oct 2020,"Oct",20,"Oct20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"347","MORONA SANTIAGO","ORIENTE","2020","November","November-2020",11,11,0,6,3,0,0,46,-16.54324434,-0.264508893,"antivax",1,"antivax",1,1,0,25,0,12,3282,286,1.669931564,0.145521154,-28,1.63684635,17996,90.9561208,2141.279123,118.9863927,,,-13.36666667,-24.7,-21.53333333,8.285714286,0,"MORONA SANTIAGO",1,1.94591014905531,1.38629436111989,0,"01",Nov 2020,"Nov",20,"Nov20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"348","MORONA SANTIAGO","ORIENTE","2020","December","December-2020",12,12,0,6,2,0,0,56,-10.71279397,-0.160580802,"antivax",1,"antivax",1,1,0,19,0,14,3641,359,1.85259623,0.182664665,114,1.28245804,18062,71.00310265,5263.248238,291.3989723,,,-10.32258065,-11.19354839,-20.41935484,7.960526316,0,"MORONA SANTIAGO",1,1.94591014905531,1.09861228866811,0,"01",Dec 2020,"Dec",20,"Dec20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"349","MORONA SANTIAGO","ORIENTE","2021","January","January-2021",13,1,0,6,5,0,46.24,57,-4.458469533,-0.073744333,"antivax",1,"antivax",1,1,0,30,1,11,4198,557,2.136006309,0.28341008,4,1.67954132,17089,98.28201299,1955.586686,114.4354079,-29,,-14.22580645,-28.63333333,-25.38709677,8.238095238,0,"MORONA SANTIAGO",2,1.94591014905531,1.79175946922805,0,"01",Jan 2021,"Jan",21,"Jan21",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"350","MORONA SANTIAGO","ORIENTE","2021","February","February-2021",14,2,0,8,4,0.34,36.02,48,-12.45846953,-0.206066571,"antivax",1,"antivax",1,1,0,15,4,11,4384,186,2.230645941,0.094639632,-7,0.79794106,17140,46.55432089,1676.348479,97.80329516,,,-9.392857143,-23.5,-27.14285714,3.45,0,"MORONA SANTIAGO",2,2.19722457733622,1.6094379124341,0,"01",Feb 2021,"Feb",21,"Feb21",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
