"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","txp_change","tax_pc","sales","sales_pc_k","sales_change","sales_change_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","lbuss","lnsas","lsales","ltxp","lsalesc","treat_dic","post_dic","did"
"143","COTOPAXI","SIERRA",2021,"November","23",23,11,"post",14,2,82.76,8.73,156,-25.77745795,-0.141807781,"antivax",1,"antivax",1,0,0,36,2,13,12346,139,2.526211542,0.028441876,-98,12.8428189,53099,-85,241.8655511,13667.93034,257.4046655,522961315,9.85,60.2,63.76666667,11.16666667,32.63333333,-4.9,2.266666667,0,2.70805020110221,1.09861228866811,5.55064942048339,NA,2.287471455184,1,1,1
"144","COTOPAXI","SIERRA",2021,"December","24",24,12,"post",9,0,84.85,8.73,145,-29.70833459,-0.17004532,"antivax",1,"antivax",1,0,0,93,4,13,12888,542,2.637114398,0.110902856,1350,12.91938157,52854,825,244.4352664,27592.74585,522.0559626,13924815512,263.46,71.19354839,80.93548387,16.16129032,38.93548387,2.612903226,0.225806452,0,2.30258509299405,0,6.25777479018224,6.71538338633468,5.57390155380168,1,1,1
"145","EL ORO","COSTA",2020,"January","1",1,1,"pre",25,25,0,0,307,25.9962938,0.092512281,"provax",0,"provax",0,0,0,305,7,44,NA,NA,NA,NA,-409,17.60780441,75250,953,233.9907563,31038.04062,412.465656,-17988126685,-239.04,NA,NA,NA,NA,NA,0,0,3.25809653802148,3.25809653802148,6.02215294412676,6.8596149036542,NA,0,0,0
"146","EL ORO","COSTA",2020,"February","2",2,2,"pre",28,28,0,0,228,-36.47798159,-0.137924455,"provax",0,"provax",0,0,0,236,9,51,NA,NA,NA,NA,-86,13.09163904,76203,272,171.7995229,22938.3686,301.0166082,-8099672021,-106.29,NA,NA,NA,NA,NA,0,0,3.36729582998647,3.36729582998647,5.70716543997088,5.605802066296,NA,0,0,0
"147","EL ORO","COSTA",2020,"March","3",3,3,"pre",19,19,0,0,332,17.3719615,0.055039348,"provax",0,"provax",0,0,0,159,9,29,34,34,0.004750255,0.004750255,-336,18.06231564,76475,188,236.1858861,23586.59764,308.4223294,648229045,8.48,-33.61290323,-26.96774194,-39.06451613,-38.77419355,-40.41935484,15.48387097,0,2.99573227355399,2.99573227355399,5.73147004308888,5.23644196282995,2.13771044980381,0,0,0
"148","EL ORO","COSTA",2020,"April","4",4,4,"pre",0,0,0,0,730,448.5218804,1.593452028,"provax",0,"provax",0,0,0,98,3,14,474,440,0.066224148,0.061473892,83,13.51822627,76663,-223,176.3331238,24009.87209,313.1872232,423274455,5.52,-76.46666667,-61.63333333,-71.16666667,-81.56666667,-71.26666667,29.26666667,0,0,0,5.74680116890395,NA,1.708377860289,0,0,0
"149","EL ORO","COSTA",2020,"May","5",5,5,"pre",14,14,0,0,732,462.5021434,1.709818145,"provax",0,"provax",0,0,0,128,9,29,1094,620,0.152846451,0.086622303,351,13.60192146,76440,362,177.9424576,25722.28907,336.5029967,1712416971,22.4,-60.87096774,-42.32258065,-55.58064516,-69.38709677,-51.58064516,24.32258065,0,2.70805020110221,2.70805020110221,5.8186070545429,5.89164421182577,3.10906095886099,0,0,0
"150","EL ORO","COSTA",2020,"June","6",6,6,"pre",38,26,0,0,475,213.1491089,0.810912636,"provax",0,"provax",0,0,0,170,8,28,2022,928,0.282500479,0.129654028,60,14.05342352,76802,839,182.9825202,31587.4414,411.2840993,5865152330,76.37,-37.96666667,-16.66666667,-39.83333333,-53.56666667,-32.56666667,19,0,3.66356164612965,3.29583686600433,6.01928421487322,6.73221070646721,4.33558994890029,0,0,0
"151","EL ORO","COSTA",2020,"July","7",7,7,"pre",49,31,0,0,438,159.6264185,0.573425171,"provax",0,"provax",0,0,0,224,6,43,3181,1159,0.4444283,0.161927821,52,14.4151583,77641,765,185.6642534,24624.3524,317.156559,-6963089000,-89.68,-29.90322581,-10.41935484,-31.51612903,-45.64516129,-29.12903226,17.25806452,0,3.91202300542815,3.46573590279973,5.7593955289318,6.63987583382654,NA,0,0,0
"152","EL ORO","COSTA",2020,"August","8",8,8,"pre",49,26,0,0,401,127.7658026,0.465900328,"provax",0,"provax",0,0,0,208,6,64,4385,1204,0.612643224,0.168214924,48,14.25776012,78406,331,181.8452685,25530.90248,325.624346,906550079,11.56,-25.54545455,-5.8125,-26.35483871,-41.625,-25.16129032,14.90322581,0,3.91202300542815,3.29583686600433,5.78574440406032,5.80211837537706,2.44755086324423,0,0,0
"153","EL ORO","COSTA",2020,"September","9",9,9,"pre",46,28,0,0,430,129.2225326,0.429628368,"provax",0,"provax",0,0,0,188,5,49,5523,1138,0.771637064,0.15899384,136,20.4914206,78737,1082,260.2514777,27023.79875,343.2160071,1492896278,18.96,-18.47826087,-2.3,-22.53333333,-37.65,-23.86666667,13.06666667,0,3.85014760171006,3.36729582998647,5.83836000726043,6.98656645940643,2.94233149682688,0,0,0
"154","EL ORO","COSTA",2020,"October","10",10,10,"pre",56,39,0,0,337,67.23644205,0.249242124,"provax",0,"provax",0,0,0,228,11,62,6452,929,0.901430805,0.129793741,-156,14.68892949,79819,658,184.0279819,30219.72418,378.6031419,3195925429,40.04,-13.83870968,4.903225806,-25.41935484,-22.09677419,-21.06451613,11.19354839,0,4.04305126783455,3.68887945411394,5.93648853747296,6.48920493132532,3.68987895444702,0,0,0
"155","EL ORO","COSTA",2020,"November","11",11,11,"pre",39,20,0,0,321,45.44622124,0.164330502,"provax",0,"provax",0,0,0,230,13,81,7367,915,1.029268558,0.127837754,-238,17.08533984,80477,569,212.3009039,30195.19004,375.2027293,-24534138,-0.3,-12.06666667,5.266666667,-27.83333333,-22.53333333,-19.4,10.96666667,0,3.68887945411394,3.04452243772342,5.92746649135934,6.34388043412633,NA,0,0,0
"156","EL ORO","COSTA",2020,"December","12",12,12,"pre",34,22,0,0,320,35.93079882,0.126486077,"provax",0,"provax",0,0,0,188,9,65,8323,956,1.162834561,0.133566003,836,14.03868437,81046,356,173.2187199,48939.03232,603.8426612,18743842276,231.27,-6.741935484,19.12903226,-23.51612903,-16.77419355,-17,15.83800623,0,3.55534806148941,3.13549421592915,6.40331366929819,5.87493073085203,5.44358585913928,0,0,0
"157","EL ORO","COSTA",2021,"January","13",13,1,"pre",27,17,0.01,0.39,444,162.9962938,0.580050335,"provax",0,"provax",0,0,0,305,7,44,10497,2174,1.466571475,0.303736914,-409,17.60780441,75250,652,233.9907563,31038.04062,412.465656,-22513260037,-299.18,-19.09677419,0.935483871,-33.22580645,-20.64516129,-23.96774194,9.741935484,0,3.3322045101752,2.89037175789616,6.02215294412676,6.48004456192665,NA,0,0,0
"158","EL ORO","COSTA",2021,"February","14",14,2,"pre",45,27,0.25,71.82,466,210.6419488,0.824888614,"provax",0,"provax",0,0,0,236,9,51,12625,2128,1.763881573,0.297310098,-86,13.09163904,76203,555,171.7995229,22938.3686,301.0166082,5322408327,69.85,-12.96428571,14,-28.32142857,-17.07142857,-24.96428571,5.75,0,3.8286413964891,3.3322045101752,5.70716543997088,6.31896811374643,4.24635008570297,0,0,0
"159","EL ORO","COSTA",2021,"March","15",15,3,"pre",38,16,2.64,62.14,498,182.3719615,0.577806593,"provax",0,"provax",0,0,0,159,9,29,14986,2361,2.093744892,0.329863318,-336,18.06231564,76475,873,236.1858861,23586.59764,308.4223294,3232038174,42.26,-4.129032258,26.16129032,-24.83870968,-9.677419355,-20.4516129,3.935483871,0,3.66356164612965,2.83321334405622,5.73147004308888,6.7719355558396,3.74384101218791,0,0,0
"160","EL ORO","COSTA",2021,"April","16",16,4,"pre",42,23,8.24,14.32,711,429.5218804,1.525951222,"provax",0,"provax",0,0,0,98,3,14,18120,3134,2.531606662,0.43786177,83,13.51822627,76663,188,176.3331238,24009.87209,313.1872232,1045100140,13.63,-11.16666667,27.93333333,-28.7,-17.93333333,-25.53333333,7.566666667,0,3.76120011569356,3.17805383034795,5.74680116890395,5.23644196282995,2.61227324570844,0,0,0
"161","EL ORO","COSTA",2021,"May","17",17,5,"pre",41,19,12.14,3.95,537,266.5021434,0.9852283,"provax",0,"provax",0,0,0,128,9,29,20533,2413,2.868735077,0.337128415,351,13.60192146,76440,1291,177.9424576,25722.28907,336.5029967,647278578,8.47,-5.838709677,30.32258065,-24.19354839,-17,-24.51612903,8.741935484,0,3.73766961828337,2.99573227355399,5.8186070545429,7.16317239084664,2.13653050866396,0,0,0
"162","EL ORO","COSTA",2021,"June","18",18,6,"pre",43,20,18.42,14.32,380,118.1491089,0.449490996,"provax",0,"provax",0,0,0,170,8,28,21594,1061,3.016970986,0.148235909,60,14.05342352,76802,673,182.9825202,31587.4414,411.2840993,8654457203,112.69,18.93333333,53.23333333,-6.633333333,3.433333333,-14.73333333,3.7,0,3.78418963391826,3.04452243772342,6.01928421487322,6.51174532964473,4.72464068596426,0,0,0
"163","EL ORO","COSTA",2021,"July","19",19,7,"pre",44,25,65.84,14.32,332,54.62641851,0.196234205,"provax",0,"provax",0,0,0,224,6,43,22636,1042,3.16255234,0.145581354,52,14.4151583,77641,890,185.6642534,24624.3524,317.156559,-8914963264,-114.82,17.74193548,54.41935484,-7.032258065,-4.548387097,-13.03225806,4.967741935,0,3.80666248977032,3.25809653802148,5.7593955289318,6.79122146272619,NA,0,0,0
"164","EL ORO","COSTA",2021,"August","20",20,8,"pre",57,28,69.59,14.32,344,69.76580262,0.254402271,"provax",0,"provax",0,0,0,208,6,64,23507,871,3.284242705,0.121690364,48,14.25776012,78406,11926,181.8452685,25530.90248,325.624346,-887465452,-11.32,29.12903226,62.22580645,-1.483870968,2.709677419,-11.4516129,4.290322581,0,4.06044301054642,3.36729582998647,5.78574440406032,9.38647616968305,NA,0,0,0
"165","EL ORO","COSTA",2021,"September","21",21,9,"post",58,35,71.14,14.32,314,13.22253259,0.043961181,"provax",0,"provax",0,0,0,188,5,49,23728,221,3.315119364,0.03087666,136,20.4914206,78737,-10407,260.2514777,27023.79875,343.2160071,3492278356,44.35,40.8,68.8,2.633333333,9.3,-7.566666667,2.4,0,4.07753744390572,3.58351893845611,5.83836000726043,NA,3.79211270875559,0,1,0
"166","EL ORO","COSTA",2021,"October","22",22,10,"post",66,31,79.49,0,264,-5.763557953,-0.021365221,"provax",0,"provax",0,0,0,228,11,62,23912,184,3.340826628,0.025707264,-156,14.68892949,79819,437,184.0279819,30219.72418,378.6031419,-9383171460,-117.56,48.58064516,72.58064516,4.483870968,12.35483871,-4.161290323,1.387096774,0,4.20469261939097,3.46573590279973,5.93648853747296,6.07993319509559,NA,0,1,0
"167","EL ORO","COSTA",2021,"November","23",23,11,"post",47,26,83.75,14.32,275,-0.553778757,-0.002002427,"provax",0,"provax",0,0,0,230,13,81,24474,562,3.419345555,0.078518926,-238,17.08533984,80477,-283,212.3009039,30195.19004,375.2027293,9840685045,122.28,48.93333333,76.93333333,4.3,14.83333333,-6.133333333,2.4,0,3.87120101090789,3.29583686600433,5.92746649135934,NA,4.80631349702263,0,1,0
"168","EL ORO","COSTA",2021,"December","24",24,12,"post",46,31,86.07,14.32,356,72.93079882,0.25673603,"provax",0,"provax",0,0,0,188,9,65,25822,1348,3.607679207,0.188333652,836,14.03868437,81046,1457,173.2187199,48939.03232,603.8426612,9607985311,118.55,61.61290323,98.06451613,16.03225806,18.83870968,0.096774194,15.83800623,0,3.85014760171006,3.46573590279973,6.40331366929819,7.2841348061952,4.77533481251141,0,1,0
"169","ESMERALDAS","COSTA",2020,"January","1",1,1,"pre",5,5,0,0,135,-52.41132623,-0.279659332,"provax",0,"provax",0,0,0,115,9,17,NA,NA,NA,NA,-161,5.78747426,52103,975,111.0775629,10143.07888,194.6736057,-16511631493,-316.9,NA,NA,NA,NA,NA,0,0,1.79175946922805,1.79175946922805,5.271324339244,6.88243747099785,NA,0,0,0
"170","ESMERALDAS","COSTA",2020,"February","2",2,2,"pre",8,8,0,0,161,-17.19437576,-0.096492247,"provax",0,"provax",0,0,0,149,7,15,NA,NA,NA,NA,78,3.83383432,52513,291,73.00733761,6474.701951,123.2971255,5014937796,95.5,NA,NA,NA,NA,NA,0,0,2.19722457733622,2.19722457733622,4.81459709684096,5.67332326717149,4.55912624748668,0,0,0
"171","ESMERALDAS","COSTA",2020,"March","3",3,3,"pre",4,4,0,0,131,-52.88764722,-0.287608483,"provax",0,"provax",0,0,0,176,7,21,10,10,0.00169181,0.00169181,12,4.44896494,53374,143,83.35453479,6223.069624,116.5936528,-3175769226,-59.5,-35.35483871,-26.70967742,-31.09677419,-38.67741935,-39.25806452,13,0,1.6094379124341,1.6094379124341,4.75869483675719,4.96284463025991,NA,0,0,0
"172","ESMERALDAS","COSTA",2020,"April","4",4,4,"pre",0,0,0,0,233,64.2679281,0.380887447,"provax",0,"provax",0,0,0,136,14,13,187,177,0.031636843,0.029945033,56,4.7779696,53934,-122,88.5891942,10551.99503,195.6464389,-896066557,-16.61,-73.86666667,-61.6,-65.4,-84.53333333,-67.06666667,27.60869565,0,0,0,5.27630914711076,NA,NA,0,0,0
"173","ESMERALDAS","COSTA",2020,"May","5",5,5,"pre",1,1,0,0,340,182.1466519,1.153897932,"provax",0,"provax",0,0,0,125,11,10,852,665,0.144142193,0.11250535,123,4.01163256,54782,127,73.22902705,12726.46437,232.3110578,-4977254947,-90.86,-61.22580645,-51.80645161,-50.77419355,-76.5483871,-52.4516129,23.79310345,0,0.693147180559945,0.693147180559945,5.44807724002098,4.84418708645859,NA,0,0,0
"174","ESMERALDAS","COSTA",2020,"June","6",6,6,"pre",5,4,0,0,307,142.8770898,0.865277203,"provax",0,"provax",0,0,0,133,13,14,2084,1232,0.352573158,0.208430965,-146,4.1233063,55237,335,74.64754241,19011.82946,344.1864957,10640777280,192.64,-45.26666667,-37.03333333,-37,-67,-40,20.43333333,0,1.79175946922805,1.6094379124341,5.84118364913212,5.81413053182507,5.26082316212046,0,0,0
"175","ESMERALDAS","COSTA",2020,"July","7",7,7,"pre",20,17,0,0,243,77.28867147,0.463607795,"provax",0,"provax",0,0,0,154,13,23,3223,1139,0.545270292,0.192697134,159,4.28553367,56170,515,76.29577479,14681.31184,261.3728296,-3571709124,-63.59,-35.64516129,-29.74193548,-33.80645161,-58.61290323,-37,19.16129032,0,3.04452243772342,2.89037175789616,5.56594785393622,6.24416690066374,NA,0,0,0
"176","ESMERALDAS","COSTA",2020,"August","8",8,8,"pre",5,4,0,0,180,30.45461848,0.202295269,"provax",0,"provax",0,0,0,129,10,29,3543,320,0.599408205,0.054137913,-83,4.28786606,56933,68,75.31424762,13626.5875,239.344273,-3283431276,-57.67,-29.4375,-22.625,-27.25,-53.1875,-34.18518519,16.5483871,0,1.79175946922805,1.6094379124341,5.47790298824914,4.21950770517611,NA,0,0,0
"177","ESMERALDAS","COSTA",2020,"September","9",9,9,"pre",6,5,0,0,157,-20.62352547,-0.115458059,"provax",0,"provax",0,0,0,147,14,16,3736,193,0.632060134,0.032651929,428,4.96854393,58310,796,85.20912245,14149.72819,242.6638345,1479726690,25.38,-17.4,-15.6,-15.2,-24.3,-27.85714286,14.46666667,0,1.94591014905531,1.79175946922805,5.49167708844399,6.67959918584438,3.23396146228624,0,0,0
"178","ESMERALDAS","COSTA",2020,"October","10",10,10,"pre",12,8,0,0,142,-36.83578878,-0.205975488,"provax",0,"provax",0,0,0,142,11,21,4226,490,0.714958813,0.082898679,-301,5.18952619,74431,442,69.722645,11337.08418,152.3166984,3055036205,41.05,-9.419354839,-7.516129032,-11.77419355,-13.4516129,-24.35483871,11.67741935,0,2.56494935746154,2.19722457733622,5.02596189538797,6.0913098820777,3.71479083589844,0,0,0
"179","ESMERALDAS","COSTA",2020,"November","11",11,11,"pre",15,12,0,0,135,-30.90510847,-0.186281838,"provax",0,"provax",0,0,0,160,20,27,4845,619,0.819681838,0.104723025,-159,5.51030065,60390,568,91.24525004,11343.64465,187.8397855,-7406526496,-122.64,-10.6,-9.766666667,-18.23333333,-13.33333333,-22.6,11.66666667,0,2.77258872223978,2.56494935746154,5.23558939470978,6.34212141872115,NA,0,0,0
"180","ESMERALDAS","COSTA",2020,"December","12",12,12,"pre",15,13,0,0,151,0.416213997,0.002764003,"provax",0,"provax",0,0,0,231,22,25,5044,199,0.853348853,0.033667015,634,5.17508566,59155,410,87.48348677,19492.88356,329.5221631,15359173522,259.64,-4,4.774193548,-8.064516129,2.193548387,-19.25806452,15.85760518,0,2.77258872223978,2.63905732961526,5.79764361450298,6.01615715969835,5.55929605616527,0,0,0
"181","ESMERALDAS","COSTA",2021,"January","13",13,1,"pre",8,3,0.04,0.93,176,-11.41132623,-0.060889203,"provax",0,"provax",0,0,0,115,9,17,5453,409,0.922543873,0.06919502,-161,5.78747426,52103,861,111.0775629,10143.07888,194.6736057,-11353172620,-217.9,-15.06451613,-17.06451613,-25.38709677,-8.322580645,-27.29032258,10.70967742,0,2.19722457733622,1.38629436111989,5.271324339244,6.75809450442773,NA,0,0,0
"182","ESMERALDAS","COSTA",2021,"February","14",14,2,"pre",9,8,0.3,66.78,195,22.95025789,0.133393155,"provax",0,"provax",0,0,0,149,7,15,6077,624,1.028112803,0.10556893,78,3.83383432,52513,560,73.00733761,6474.701951,123.2971255,-3668376928,-69.86,-8.607142857,-9.285714286,-19.60714286,8.357142857,-28.78571429,5.857142857,0,2.30258509299405,2.19722457733622,4.81459709684096,6.32793678372919,NA,0,0,0
"183","ESMERALDAS","COSTA",2021,"March","15",15,3,"pre",12,6,1.45,50.93,298,115.1123528,0.625992852,"provax",0,"provax",0,0,0,176,7,21,7020,943,1.187650465,0.159537662,12,4.44896494,53374,848,83.35453479,6223.069624,116.5936528,-251632327,-4.71,-7.612903226,-3.709677419,-21.58064516,1.096774194,-26.83870968,5.258064516,0,2.56494935746154,1.94591014905531,4.75869483675719,6.7428806357919,NA,0,0,0
"184","ESMERALDAS","COSTA",2021,"April","16",16,4,"pre",8,4,6.43,43.83,280,111.2679281,0.659435559,"provax",0,"provax",0,0,0,136,14,13,7792,772,1.31825818,0.130607715,56,4.7779696,53934,455,88.5891942,10551.99503,195.6464389,4328925410,80.26,-15.4,-1.366666667,-28.3,-5.466666667,-31.4,8.733333333,0,2.19722457733622,1.6094379124341,5.27630914711076,6.12029741895095,4.38527136483877,0,0,0
"185","ESMERALDAS","COSTA",2021,"May","17",17,5,"pre",18,9,9.4,4.92,244,86.14665191,0.545738516,"provax",0,"provax",0,0,0,125,11,10,8311,519,1.406063108,0.087804928,123,4.01163256,54782,933,73.22902705,12726.46437,232.3110578,2174469335,39.69,-10.5483871,0.032258065,-26.48387097,-12.06451613,-30.22580645,10.64516129,0,2.94443897916644,2.30258509299405,5.44807724002098,6.83840520084734,3.68109926679497,0,0,0
"186","ESMERALDAS","COSTA",2021,"June","18",18,6,"pre",12,7,15.92,43.83,192,26.87708983,0.162770204,"provax",0,"provax",0,0,0,133,13,14,8792,481,1.487439158,0.08137605,-146,4.1233063,55237,763,74.64754241,19011.82946,344.1864957,6285365093,113.79,14.6,19.6,-8,2.1,-16.96666667,7.566666667,0,2.56494935746154,2.07944154167984,5.84118364913212,6.63725803128446,4.73435464436892,0,0,0
"187","ESMERALDAS","COSTA",2021,"July","19",19,7,"pre",18,7,52.08,43.83,184,17.28867147,0.103704239,"provax",0,"provax",0,0,0,154,13,23,9380,588,1.586917573,0.099478415,159,4.28553367,56170,1377,76.29577479,14681.31184,261.3728296,-4330517625,-77.1,32.80645161,31.32258065,7.096774194,11.90322581,-13.4516129,6.967741935,0,2.94443897916644,2.07944154167984,5.56594785393622,7.22766249872865,NA,0,0,0
"188","ESMERALDAS","COSTA",2021,"August","20",20,8,"pre",14,5,56.23,43.83,170,19.45461848,0.129227601,"provax",0,"provax",0,0,0,129,10,29,9702,322,1.641393848,0.054476275,-83,4.28786606,56933,16121,75.31424762,13626.5875,239.344273,-1054724341,-18.53,57.16129032,48.48387097,27.16129032,28.12903226,-11.22580645,6.35483871,0,2.70805020110221,1.79175946922805,5.47790298824914,9.687878048876,NA,0,0,0
"189","ESMERALDAS","COSTA",2021,"September","21",21,9,"post",18,8,58.77,43.83,173,-5.623525466,-0.031482558,"provax",0,"provax",0,0,0,147,14,16,9854,152,1.667109357,0.025715509,428,4.96854393,58310,-14041,85.20912245,14149.72819,242.6638345,523140693,8.97,43.56666667,40,9.633333333,25.13333333,-9.033333333,6.5,0,2.94443897916644,2.19722457733622,5.49167708844399,NA,2.1938856760707,0,1,0
"190","ESMERALDAS","COSTA",2021,"October","22",22,10,"post",12,4,67.64,0.02,154,-24.83578878,-0.138874825,"provax",0,"provax",0,0,0,142,11,21,9902,48,1.675230044,0.008120687,-301,5.18952619,74431,-1235,69.722645,11337.08418,152.3166984,-2812644013,-37.79,49.80645161,43.06451613,11.16129032,31.64516129,-5.096774194,5.64516129,0,2.56494935746154,1.6094379124341,5.02596189538797,NA,NA,0,1,0
"191","ESMERALDAS","COSTA",2021,"November","23",23,11,"post",14,4,75.44,43.83,157,-7.905108468,-0.047648373,"provax",0,"provax",0,0,0,160,20,27,10052,150,1.700607191,0.025377147,-159,5.51030065,60390,-445,91.24525004,11343.64465,187.8397855,6560471,0.11,48.13333333,41.16666667,10.33333333,29.76666667,-8.7,6.2,0,2.70805020110221,1.6094379124341,5.23558939470978,NA,-2.20727491318972,0,1,0
"192","ESMERALDAS","COSTA",2021,"December","24",24,12,"post",21,9,78.32,43.83,163,15.416214,0.102376321,"provax",0,"provax",0,0,0,231,22,25,10376,324,1.755421827,0.054814637,634,5.17508566,59155,1396,87.48348677,19492.88356,329.5221631,8149238911,137.76,58.96774194,57.87096774,18.87096774,43.32258065,-1.290322581,4.64516129,0,3.09104245335832,2.30258509299405,5.79764361450298,7.24136628332232,4.92551304067942,0,1,0
"193","GALAPAGOS","GALÁPAGOS",2020,"January","1",1,1,"pre",6,6,0,0,5,-3.156366661,-0.386981948,"provax",0,"provax",0,0,0,0,0,0,NA,NA,NA,NA,-31,3.458456,6746,67,512.6676549,4356.121227,645.73395,-346771341,-51.4,NA,NA,NA,NA,NA,0,0,1.94591014905531,1.94591014905531,6.47038757684709,4.20469261939097,NA,0,0,0
"194","GALAPAGOS","GALÁPAGOS",2020,"February","2",2,2,"pre",14,14,0,0,4,-0.419367886,-0.094893183,"provax",0,"provax",0,0,0,1,0,0,NA,NA,NA,NA,-25,2.39894542,6813,11,352.1129341,2422.803018,355.6147098,-1933318209,-283.77,NA,NA,NA,NA,NA,0,0,2.70805020110221,2.70805020110221,5.87384786892593,2.39789527279837,NA,0,0,0
"195","GALAPAGOS","GALÁPAGOS",2020,"March","3",3,3,"pre",1,1,0,0,3,-0.200231918,-0.06256794,"provax",0,"provax",0,0,0,2,0,0,5,5,0.015132256,0.015132256,-58,2.57383573,6824,8,377.1740519,1710.656838,250.6824206,-712146180,-104.36,NA,NA,-30.80645161,-75.14285714,-39.64516129,0,0,0.693147180559945,0.693147180559945,5.52418688144517,2.07944154167984,NA,0,0,0
"196","GALAPAGOS","GALÁPAGOS",2020,"April","4",4,4,"pre",0,0,0,0,3,-4.467207808,-0.598243403,"provax",0,"provax",0,0,0,1,0,0,68,63,0.20579868,0.190666425,-1,2.92450061,6832,15,428.0592228,607.125973,88.86504289,-1103530865,-161.52,NA,NA,-73.16666667,-82.57142857,-71.03333333,0,0,0,0,4.48711884685405,2.70805020110221,NA,0,0,0
"197","GALAPAGOS","GALÁPAGOS",2020,"May","5",5,5,"pre",3,3,0,0,1,-5.256655945,-0.840170211,"provax",0,"provax",0,0,0,0,1,0,76,8,0.23001029,0.024211609,22,1.0378677,6847,51,151.5799182,774.687936,113.1426809,167561963,24.47,NA,NA,-66.22580645,-75.63636364,-58.80645161,0,0,1.38629436111989,1.38629436111989,4.72864968505588,3.93182563272433,3.19744787745458,0,0,0
"198","GALAPAGOS","GALÁPAGOS",2020,"June","6",6,6,"pre",2,2,0,0,7,1.786120046,0.342570228,"provax",0,"provax",0,0,0,3,0,0,88,12,0.266327704,0.036317414,15,1.31834981,6898,0,191.1205871,1594.130032,231.1003236,819442096,118.79,NA,NA,-53.9,-71.34482759,-42.03333333,0,0,1.09861228866811,1.09861228866811,5.44285191753898,-Inf,4.77735722830145,0,0,0
"199","GALAPAGOS","GALÁPAGOS",2020,"July","7",7,7,"pre",8,7,0,0,2,-5.299431936,-0.726006076,"provax",0,"provax",0,0,0,0,0,0,103,15,0.311724472,0.045396768,0,1.33882598,6898,74,194.0890084,855.93181,124.0840548,-738198222,-107.02,NA,NA,-50.83870968,-72.92857143,-39.48387097,0,0,2.19722457733622,2.07944154167984,4.82095919725117,4.30406509320417,NA,0,0,0
"200","GALAPAGOS","GALÁPAGOS",2020,"August","8",8,8,"pre",5,2,0,0,6,0.786120046,0.150774481,"provax",0,"provax",0,0,0,4,0,0,109,6,0.329883179,0.018158707,-14,1.21208141,6972,-4,173.8498867,759.368336,108.9168583,-96563474,-13.85,NA,NA,-47.625,-74.72727273,-39.5,0,0,1.79175946922805,1.09861228866811,4.69058482328379,NA,NA,0,0,0
"201","GALAPAGOS","GALÁPAGOS",2020,"September","9",9,9,"pre",10,7,0,0,5,-0.333719863,-0.06256794,"provax",0,"provax",0,0,0,4,0,0,198,89,0.599237334,0.269354155,1,1.25856207,6968,37,180.6202741,782.316561,112.2727556,22948225,3.29,NA,NA,-51.45,-65.11764706,-40.55,0,0,2.39789527279837,2.07944154167984,4.72093122857137,3.61091791264422,1.19088756477728,0,0,0
"202","GALAPAGOS","GALÁPAGOS",2020,"October","10",10,10,"pre",3,2,0,0,4,-1.213879954,-0.232817012,"provax",0,"provax",0,0,0,5,0,0,227,29,0.687004419,0.087767084,19,1.40374727,7005,28,200.392187,828.164018,118.2246992,45847457,6.54,NA,NA,-43.64516129,-65.31034483,-38.35483871,0,0,1.38629436111989,1.09861228866811,4.77258704422558,3.3322045101752,1.87793716546911,0,0,0
"203","GALAPAGOS","GALÁPAGOS",2020,"November","11",11,11,"pre",5,3,0,0,6,-2.342207927,-0.280765949,"provax",0,"provax",0,0,0,0,0,0,628,401,1.900611343,1.213606925,0,0.97706413,7033,11,138.9256548,1072.227562,152.4566418,244063544,34.7,NA,NA,-47.8,-61.27586207,-39.86666667,0,0,1.79175946922805,1.38629436111989,5.02688023955642,2.39789527279837,3.54673968695281,0,0,0
"204","GALAPAGOS","GALÁPAGOS",2020,"December","12",12,12,"pre",7,3,0,0,5,-5.427759909,-0.520510633,"provax",0,"provax",0,0,0,3,0,0,918,290,2.778282186,0.877670843,19,0.81901924,7044,41,116.2718966,3792.572331,538.4117449,2720344769,386.19,NA,NA,-36.77419355,-57.12,-37,0,0,2.07944154167984,1.38629436111989,6.28862359254281,3.71357206670431,5.95632947633965,0,0,0
"205","GALAPAGOS","GALÁPAGOS",2021,"January","13",13,1,"pre",9,6,0,56.96,12,3.843633339,0.471243324,"provax",0,"provax",0,0,0,0,0,0,1247,329,3.773984626,0.995702439,-31,3.458456,6746,32,512.6676549,4356.121227,645.73395,-2970625850,-440.35,NA,NA,-43.09677419,-60.74193548,-44.19354839,0,0,2.30258509299405,1.94591014905531,6.47038757684709,3.46573590279973,NA,0,0,0
"206","GALAPAGOS","GALÁPAGOS",2021,"February","14",14,2,"pre",4,1,1.97,0.96,6,1.73302411,0.40614809,"provax",0,"provax",0,0,0,1,0,0,1309,62,3.961624599,0.187639973,-25,2.39894542,6813,47,352.1129341,2422.803018,355.6147098,131559392,19.31,NA,NA,-38.67857143,-61,-43.96428571,0,0,1.6094379124341,0.693147180559945,5.87384786892593,3.85014760171006,2.96062309644042,0,0,0
